Ancestors,Class
['Building'],"('Paddle', 'Skateboard')"
['Building'],"('Paddle', 'Saxophone')"
['Building'],"('Paddle', 'Shotgun')"
['Building'],"('Paddle', 'Snowboard')"
['Building'],"('Paddle', 'Sword')"
['Building'],"('Paddle', 'Ski')"
['Building'],"('Paddle', 'Tripod')"
['Building'],"('Paddle', 'Stethoscope')"
['Building'],"('Paddle', 'Training bench')"
['Building'],"('Paddle', 'Trombone')"
['Building'],"('Paddle', 'Torch')"
['Building'],"('Paddle', 'Trumpet')"
['Building'],"('Paddle', 'Bowling equipment')"
['Building'],"('Paddle', 'Violin')"
['Building'],"('Paddle', 'Axe')"
['Building'],"('Paddle', 'Horizontal bar')"
['Building'],"('Paddle', 'Bomb')"
['Building'],"('Paddle', 'Parachute')"
['Building'],"('Paddle', 'Chisel')"
['Building'],"('Paddle', 'Camera')"
['Building'],"('Paddle', 'Racket')"
['Building'],"('Paddle', 'Chime')"
['Building'],"('Paddle', 'Handgun')"
['Building'],"('Paddle', 'Grinder')"
['Building'],"('Paddle', 'Corded phone')"
['Building'],"('Paddle', 'Ruler')"
['Building'],"('Paddle', 'Band-aid')"
['Building'],"('Paddle', 'Flute')"
['Building'],"('Paddle', 'Balance beam')"
['Building'],"('Paddle', 'Binoculars')"
['Building'],"('Paddle', 'Accordion')"
['Building'],"('Paddle', 'Maracas')"
['Building'],"('Paddle', 'Helmet')"
"['Kitchenware', 'Tool', 'Building']","('Chopsticks', 'Ladle')"
"['Kitchenware', 'Tool', 'Building']","('Chopsticks', 'Spatula')"
"['Kitchenware', 'Tool', 'Building']","('Chopsticks', 'Can opener')"
"['Kitchenware', 'Tool', 'Building']","('Chopsticks', 'Cutting board')"
"['Kitchenware', 'Tool', 'Building']","('Chopsticks', 'Whisk')"
"['Kitchenware', 'Tool', 'Building']","('Chopsticks', 'Drinking straw')"
"['Kitchenware', 'Tool', 'Building']","('Chopsticks', 'Knife')"
"['Kitchenware', 'Tool', 'Building']","('Chopsticks', 'Bottle')"
"['Kitchenware', 'Tool', 'Building']","('Chopsticks', 'Bottle opener')"
"['Kitchenware', 'Tool', 'Building']","('Chopsticks', 'Measuring cup')"
"['Kitchenware', 'Tool', 'Building']","('Chopsticks', 'Jug')"
"['Kitchenware', 'Tool', 'Building']","('Chopsticks', 'Pizza cutter')"
"['Kitchenware', 'Tool', 'Building']","('Chopsticks', 'Spoon')"
"['Kitchenware', 'Tool', 'Building']","('Chopsticks', 'Fork')"
['Person'],"('Human beard', 'Human eye')"
['Person'],"('Human beard', 'Skull')"
['Person'],"('Human beard', 'Human mouth')"
['Person'],"('Human beard', 'Human foot')"
['Person'],"('Human beard', 'Human ear')"
['Person'],"('Human beard', 'Human hair')"
['Person'],"('Human beard', 'Human head')"
['Person'],"('Human beard', 'Human face')"
['Person'],"('Human beard', 'Human arm')"
['Person'],"('Human beard', 'Human nose')"
['Person'],"('Human beard', 'Human hand')"
"['Baked goods', 'Food']","('Croissant', 'Tart')"
"['Baked goods', 'Food']","('Croissant', 'Doughnut')"
['Food'],"('Cucumber', 'Apple')"
['Food'],"('Cucumber', 'Radish')"
['Food'],"('Cucumber', 'Hot dog')"
['Food'],"('Cucumber', 'Pretzel')"
['Food'],"('Cucumber', 'Bagel')"
['Food'],"('Cucumber', 'Popcorn')"
['Food'],"('Cucumber', 'Cheese')"
['Food'],"('Cucumber', 'Muffin')"
['Food'],"('Cucumber', 'Cookie')"
['Food'],"('Cucumber', 'Winter melon')"
['Food'],"('Cucumber', 'French fries')"
['Food'],"('Cucumber', 'Grape')"
['Food'],"('Cucumber', 'Common fig')"
['Food'],"('Cucumber', 'Artichoke')"
['Food'],"('Cucumber', 'Milk')"
['Food'],"('Cucumber', 'Potato')"
['Food'],"('Cucumber', 'Pear')"
['Food'],"('Cucumber', 'Submarine sandwich')"
['Food'],"('Cucumber', 'Strawberry')"
['Food'],"('Cucumber', 'Tomato')"
['Food'],"('Cucumber', 'Bread')"
['Food'],"('Cucumber', 'Lemon')"
['Food'],"('Cucumber', 'Banana')"
['Food'],"('Cucumber', 'Hamburger')"
['Food'],"('Cucumber', 'Garden Asparagus')"
['Food'],"('Cucumber', 'Ice cream')"
['Food'],"('Cucumber', 'Orange')"
['Food'],"('Cucumber', 'Peach')"
['Food'],"('Cucumber', 'Squash (Plant)')"
['Food'],"('Cucumber', 'Shellfish')"
['Food'],"('Cucumber', 'Cabbage')"
['Food'],"('Cucumber', 'Carrot')"
['Food'],"('Cucumber', 'Mango')"
['Food'],"('Cucumber', 'Pineapple')"
['Food'],"('Cucumber', 'Cake')"
['Food'],"('Cucumber', 'Candy')"
['Food'],"('Cucumber', 'Salad')"
['Food'],"('Cucumber', 'Broccoli')"
['Food'],"('Cucumber', 'Pastry')"
['Food'],"('Cucumber', 'Grapefruit')"
['Food'],"('Cucumber', 'Bell pepper')"
['Food'],"('Cucumber', 'Pomegranate')"
['Food'],"('Cucumber', 'Watermelon')"
['Food'],"('Cucumber', 'Cantaloupe')"
['Food'],"('Radish', 'Apple')"
['Food'],"('Radish', 'Cucumber')"
['Food'],"('Radish', 'Hot dog')"
['Food'],"('Radish', 'Pretzel')"
['Food'],"('Radish', 'Bagel')"
['Food'],"('Radish', 'Popcorn')"
['Food'],"('Radish', 'Cheese')"
['Food'],"('Radish', 'Muffin')"
['Food'],"('Radish', 'Cookie')"
['Food'],"('Radish', 'Winter melon')"
['Food'],"('Radish', 'French fries')"
['Food'],"('Radish', 'Grape')"
['Food'],"('Radish', 'Common fig')"
['Food'],"('Radish', 'Artichoke')"
['Food'],"('Radish', 'Milk')"
['Food'],"('Radish', 'Potato')"
['Food'],"('Radish', 'Pear')"
['Food'],"('Radish', 'Submarine sandwich')"
['Food'],"('Radish', 'Strawberry')"
['Food'],"('Radish', 'Tomato')"
['Food'],"('Radish', 'Bread')"
['Food'],"('Radish', 'Lemon')"
['Food'],"('Radish', 'Banana')"
['Food'],"('Radish', 'Hamburger')"
['Food'],"('Radish', 'Garden Asparagus')"
['Food'],"('Radish', 'Ice cream')"
['Food'],"('Radish', 'Orange')"
['Food'],"('Radish', 'Peach')"
['Food'],"('Radish', 'Squash (Plant)')"
['Food'],"('Radish', 'Shellfish')"
['Food'],"('Radish', 'Cabbage')"
['Food'],"('Radish', 'Carrot')"
['Food'],"('Radish', 'Mango')"
['Food'],"('Radish', 'Pineapple')"
['Food'],"('Radish', 'Cake')"
['Food'],"('Radish', 'Candy')"
['Food'],"('Radish', 'Salad')"
['Food'],"('Radish', 'Broccoli')"
['Food'],"('Radish', 'Pastry')"
['Food'],"('Radish', 'Grapefruit')"
['Food'],"('Radish', 'Bell pepper')"
['Food'],"('Radish', 'Pomegranate')"
['Food'],"('Radish', 'Watermelon')"
['Food'],"('Radish', 'Cantaloupe')"
['Person'],"('Skull', 'Human eye')"
['Person'],"('Skull', 'Human beard')"
['Person'],"('Skull', 'Human mouth')"
['Person'],"('Skull', 'Human foot')"
['Person'],"('Skull', 'Human ear')"
['Person'],"('Skull', 'Human hair')"
['Person'],"('Skull', 'Human head')"
['Person'],"('Skull', 'Human face')"
['Person'],"('Skull', 'Human arm')"
['Person'],"('Skull', 'Human nose')"
['Person'],"('Skull', 'Human hand')"
['Clothing'],"('Glove', 'Belt')"
['Clothing'],"('Glove', 'Sunglasses')"
['Clothing'],"('Glove', 'Backpack')"
['Clothing'],"('Glove', 'Boot')"
['Clothing'],"('Glove', 'Miniskirt')"
['Clothing'],"('Glove', 'Tiara')"
['Clothing'],"('Glove', 'Necklace')"
['Clothing'],"('Glove', 'Sock')"
['Clothing'],"('Glove', 'Earrings')"
['Clothing'],"('Glove', 'Tie')"
['Clothing'],"('Glove', 'Suitcase')"
['Clothing'],"('Glove', 'Hat')"
['Clothing'],"('Glove', 'Scarf')"
['Clothing'],"('Glove', 'Goggles')"
['Clothing'],"('Glove', 'Sandal')"
['Clothing'],"('Glove', 'Briefcase')"
['Clothing'],"('Glove', 'High heels')"
['Clothing'],"('Glove', 'Handbag')"
['Clothing'],"('Glove', 'Jeans')"
['Clothing'],"('Glove', 'Watch')"
['Clothing'],"('Glove', 'Umbrella')"
['Clothing'],"('Glove', 'Glasses')"
['Clothing'],"('Glove', 'Crown')"
['Animal'],"('Tick', 'Magpie')"
['Animal'],"('Tick', 'Centipede')"
['Animal'],"('Tick', 'Woodpecker')"
['Animal'],"('Tick', 'Blue jay')"
['Animal'],"('Tick', 'Bat (Animal)')"
['Animal'],"('Tick', 'Carnivore')"
['Animal'],"('Tick', 'Cattle')"
['Animal'],"('Tick', 'Camel')"
['Animal'],"('Tick', 'Dinosaur')"
['Animal'],"('Tick', 'Giraffe')"
['Animal'],"('Tick', 'Rhinoceros')"
['Animal'],"('Tick', 'Goldfish')"
['Animal'],"('Tick', 'Goat')"
['Animal'],"('Tick', 'Marine invertebrates')"
['Animal'],"('Tick', 'Horse')"
['Animal'],"('Tick', 'Hamster')"
['Animal'],"('Tick', 'Insect')"
['Animal'],"('Tick', 'Kangaroo')"
['Animal'],"('Tick', 'Koala')"
['Animal'],"('Tick', 'Lizard')"
['Animal'],"('Tick', 'Mouse')"
['Animal'],"('Tick', 'Ostrich')"
['Animal'],"('Tick', 'Penguin')"
['Animal'],"('Tick', 'Pig')"
['Animal'],"('Tick', 'Raven')"
['Animal'],"('Tick', 'Rabbit')"
['Animal'],"('Tick', 'Squirrel')"
['Animal'],"('Tick', 'Scorpion')"
['Animal'],"('Tick', 'Snake')"
['Animal'],"('Tick', 'Sheep')"
['Animal'],"('Tick', 'Worm')"
['Animal'],"('Tick', 'Zebra')"
['Animal'],"('Tick', 'Monkey')"
['Animal'],"('Tick', 'Chicken')"
['Animal'],"('Tick', 'Eagle')"
['Animal'],"('Tick', 'Owl')"
['Animal'],"('Tick', 'Duck')"
['Animal'],"('Tick', 'Turtle')"
['Animal'],"('Tick', 'Hippopotamus')"
['Animal'],"('Tick', 'Crocodile')"
['Animal'],"('Tick', 'Spider')"
['Animal'],"('Tick', 'Deer')"
['Animal'],"('Tick', 'Frog')"
['Animal'],"('Tick', 'Elephant')"
['Animal'],"('Tick', 'Shark')"
['Animal'],"('Tick', 'Porcupine')"
['Animal'],"('Tick', 'Canary')"
['Animal'],"('Tick', 'Hedgehog')"
['Animal'],"('Tick', 'Bull')"
['Animal'],"('Tick', 'Antelope')"
['Animal'],"('Tick', 'Goose')"
['Animal'],"('Tick', 'Mule')"
['Animal'],"('Tick', 'Swan')"
['Animal'],"('Tick', 'Falcon')"
['Animal'],"('Tick', 'Snail')"
['Animal'],"('Tick', 'Marine mammal')"
['Animal'],"('Tick', 'Parrot')"
['Animal'],"('Tick', 'Sparrow')"
['Animal'],"('Tick', 'Turkey')"
['Animal'],"('Tick', 'Skunk')"
['Animal'],"('Tick', 'Rays and skates')"
['Animal'],"('Tick', 'Seahorse')"
['Animal'],"('Tick', 'Alpaca')"
['Animal'],"('Tick', 'Armadillo')"
['Clothing'],"('Belt', 'Glove')"
['Clothing'],"('Belt', 'Sunglasses')"
['Clothing'],"('Belt', 'Backpack')"
['Clothing'],"('Belt', 'Boot')"
['Clothing'],"('Belt', 'Miniskirt')"
['Clothing'],"('Belt', 'Tiara')"
['Clothing'],"('Belt', 'Necklace')"
['Clothing'],"('Belt', 'Sock')"
['Clothing'],"('Belt', 'Earrings')"
['Clothing'],"('Belt', 'Tie')"
['Clothing'],"('Belt', 'Suitcase')"
['Clothing'],"('Belt', 'Hat')"
['Clothing'],"('Belt', 'Scarf')"
['Clothing'],"('Belt', 'Goggles')"
['Clothing'],"('Belt', 'Sandal')"
['Clothing'],"('Belt', 'Briefcase')"
['Clothing'],"('Belt', 'High heels')"
['Clothing'],"('Belt', 'Handbag')"
['Clothing'],"('Belt', 'Jeans')"
['Clothing'],"('Belt', 'Watch')"
['Clothing'],"('Belt', 'Umbrella')"
['Clothing'],"('Belt', 'Glasses')"
['Clothing'],"('Belt', 'Crown')"
['Clothing'],"('Sunglasses', 'Glove')"
['Clothing'],"('Sunglasses', 'Belt')"
['Clothing'],"('Sunglasses', 'Backpack')"
['Clothing'],"('Sunglasses', 'Boot')"
['Clothing'],"('Sunglasses', 'Miniskirt')"
['Clothing'],"('Sunglasses', 'Tiara')"
['Clothing'],"('Sunglasses', 'Necklace')"
['Clothing'],"('Sunglasses', 'Sock')"
['Clothing'],"('Sunglasses', 'Earrings')"
['Clothing'],"('Sunglasses', 'Tie')"
['Clothing'],"('Sunglasses', 'Suitcase')"
['Clothing'],"('Sunglasses', 'Hat')"
['Clothing'],"('Sunglasses', 'Scarf')"
['Clothing'],"('Sunglasses', 'Goggles')"
['Clothing'],"('Sunglasses', 'Sandal')"
['Clothing'],"('Sunglasses', 'Briefcase')"
['Clothing'],"('Sunglasses', 'High heels')"
['Clothing'],"('Sunglasses', 'Handbag')"
['Clothing'],"('Sunglasses', 'Jeans')"
['Clothing'],"('Sunglasses', 'Watch')"
['Clothing'],"('Sunglasses', 'Umbrella')"
['Clothing'],"('Sunglasses', 'Glasses')"
['Clothing'],"('Sunglasses', 'Crown')"
['Building'],"('Banjo', 'Container')"
['Building'],"('Banjo', 'Ladder')"
['Building'],"('Banjo', 'Toothbrush')"
['Building'],"('Banjo', 'Syringe')"
['Building'],"('Banjo', 'Organ (Musical Instrument)')"
['Building'],"('Banjo', 'Paddle')"
['Building'],"('Banjo', 'Ball')"
['Building'],"('Banjo', 'Surfboard')"
['Building'],"('Banjo', 'Screwdriver')"
['Building'],"('Banjo', 'Drill (Tool)')"
['Building'],"('Banjo', 'Bow and arrow')"
['Building'],"('Banjo', 'Chainsaw')"
['Building'],"('Banjo', 'Wrench')"
['Building'],"('Banjo', 'Flashlight')"
['Building'],"('Banjo', 'Scissors')"
['Building'],"('Banjo', 'Cello')"
['Building'],"('Banjo', 'Cannon')"
['Building'],"('Banjo', 'Hiking equipment')"
['Building'],"('Banjo', 'Drum')"
['Building'],"('Banjo', 'Ratchet (Device)')"
['Building'],"('Banjo', 'Dagger')"
['Building'],"('Banjo', 'Stretcher')"
['Building'],"('Banjo', 'Flying disc')"
['Building'],"('Banjo', 'Treadmill')"
['Building'],"('Banjo', 'French horn')"
['Building'],"('Banjo', 'Guitar')"
['Building'],"('Banjo', 'Baseball bat')"
['Building'],"('Banjo', 'Kitchen utensil')"
['Building'],"('Banjo', 'Stationary bicycle')"
['Building'],"('Banjo', 'Hammer')"
['Building'],"('Banjo', 'Harp')"
['Building'],"('Banjo', 'Harpsichord')"
['Building'],"('Banjo', 'Harmonica')"
['Building'],"('Banjo', 'Scale')"
['Building'],"('Banjo', 'Indoor rower')"
['Building'],"('Banjo', 'Punching bag')"
['Building'],"('Banjo', 'Golf ball')"
['Building'],"('Banjo', 'Dumbbell')"
['Building'],"('Banjo', 'Billiard table')"
['Building'],"('Banjo', 'Snowplow')"
['Building'],"('Banjo', 'Missile')"
['Building'],"('Banjo', 'Mobile phone')"
['Building'],"('Banjo', 'Personal flotation device')"
['Building'],"('Banjo', 'Musical keyboard')"
['Building'],"('Banjo', 'Scoreboard')"
['Building'],"('Banjo', 'Nail (Construction)')"
['Building'],"('Banjo', 'Oboe')"
['Building'],"('Banjo', 'Piano')"
['Building'],"('Banjo', 'Rifle')"
['Building'],"('Banjo', 'Skateboard')"
['Building'],"('Banjo', 'Saxophone')"
['Building'],"('Banjo', 'Shotgun')"
['Building'],"('Banjo', 'Snowboard')"
['Building'],"('Banjo', 'Sword')"
['Building'],"('Banjo', 'Ski')"
['Building'],"('Banjo', 'Tripod')"
['Building'],"('Banjo', 'Stethoscope')"
['Building'],"('Banjo', 'Training bench')"
['Building'],"('Banjo', 'Trombone')"
['Building'],"('Banjo', 'Torch')"
['Building'],"('Banjo', 'Trumpet')"
['Building'],"('Banjo', 'Bowling equipment')"
['Building'],"('Banjo', 'Violin')"
['Building'],"('Banjo', 'Axe')"
['Building'],"('Banjo', 'Horizontal bar')"
['Building'],"('Banjo', 'Bomb')"
['Building'],"('Banjo', 'Parachute')"
['Building'],"('Banjo', 'Chisel')"
['Building'],"('Banjo', 'Camera')"
['Building'],"('Banjo', 'Racket')"
['Building'],"('Banjo', 'Chime')"
['Building'],"('Banjo', 'Handgun')"
['Building'],"('Banjo', 'Grinder')"
['Building'],"('Banjo', 'Corded phone')"
['Building'],"('Banjo', 'Ruler')"
['Building'],"('Banjo', 'Band-aid')"
['Building'],"('Banjo', 'Flute')"
['Building'],"('Banjo', 'Balance beam')"
['Building'],"('Banjo', 'Binoculars')"
['Building'],"('Banjo', 'Accordion')"
['Building'],"('Banjo', 'Maracas')"
['Building'],"('Banjo', 'Helmet')"
['Vehicle'],"('Cart', 'Ambulance')"
['Vehicle'],"('Cart', 'Boat')"
['Vehicle'],"('Cart', 'Bus')"
['Vehicle'],"('Cart', 'Snowmobile')"
['Vehicle'],"('Cart', 'Jet ski')"
['Vehicle'],"('Cart', 'Golf cart')"
['Vehicle'],"('Cart', 'Motorcycle')"
['Vehicle'],"('Cart', 'Submarine')"
['Vehicle'],"('Cart', 'Segway')"
['Vehicle'],"('Cart', 'Train')"
['Vehicle'],"('Cart', 'Truck')"
['Vehicle'],"('Cart', 'Auto part')"
['Vehicle'],"('Cart', 'Helicopter')"
['Vehicle'],"('Cart', 'Rocket')"
['Vehicle'],"('Cart', 'Airplane')"
['Vehicle'],"('Cart', 'Unicycle')"
['Vehicle'],"('Cart', 'Car')"
['Vehicle'],"('Cart', 'Taxi')"
['Vehicle'],"('Cart', 'Wheelchair')"
['Building'],"('Ball', 'Container')"
['Building'],"('Ball', 'Ladder')"
['Building'],"('Ball', 'Toothbrush')"
['Building'],"('Ball', 'Syringe')"
['Building'],"('Ball', 'Organ (Musical Instrument)')"
['Building'],"('Ball', 'Paddle')"
['Building'],"('Ball', 'Banjo')"
['Building'],"('Ball', 'Surfboard')"
['Building'],"('Ball', 'Screwdriver')"
['Building'],"('Ball', 'Drill (Tool)')"
['Building'],"('Ball', 'Bow and arrow')"
['Building'],"('Ball', 'Chainsaw')"
['Building'],"('Ball', 'Wrench')"
['Building'],"('Ball', 'Flashlight')"
['Building'],"('Ball', 'Scissors')"
['Building'],"('Ball', 'Cello')"
['Building'],"('Ball', 'Cannon')"
['Building'],"('Ball', 'Hiking equipment')"
['Building'],"('Ball', 'Drum')"
['Building'],"('Ball', 'Ratchet (Device)')"
['Building'],"('Ball', 'Dagger')"
['Building'],"('Ball', 'Stretcher')"
['Building'],"('Ball', 'Flying disc')"
['Building'],"('Ball', 'Treadmill')"
['Building'],"('Ball', 'French horn')"
['Building'],"('Ball', 'Guitar')"
['Building'],"('Ball', 'Baseball bat')"
['Building'],"('Ball', 'Kitchen utensil')"
['Building'],"('Ball', 'Stationary bicycle')"
['Building'],"('Ball', 'Hammer')"
['Building'],"('Ball', 'Harp')"
['Building'],"('Ball', 'Harpsichord')"
['Building'],"('Ball', 'Harmonica')"
['Building'],"('Ball', 'Scale')"
['Building'],"('Ball', 'Indoor rower')"
['Building'],"('Ball', 'Punching bag')"
['Building'],"('Ball', 'Golf ball')"
['Building'],"('Ball', 'Dumbbell')"
['Building'],"('Ball', 'Billiard table')"
['Building'],"('Ball', 'Snowplow')"
['Building'],"('Ball', 'Missile')"
['Building'],"('Ball', 'Mobile phone')"
['Building'],"('Ball', 'Personal flotation device')"
['Building'],"('Ball', 'Musical keyboard')"
['Building'],"('Ball', 'Scoreboard')"
['Building'],"('Ball', 'Nail (Construction)')"
['Building'],"('Ball', 'Oboe')"
['Building'],"('Ball', 'Piano')"
['Building'],"('Ball', 'Rifle')"
['Building'],"('Ball', 'Skateboard')"
['Building'],"('Ball', 'Saxophone')"
['Building'],"('Ball', 'Shotgun')"
['Building'],"('Ball', 'Snowboard')"
['Building'],"('Ball', 'Sword')"
['Building'],"('Ball', 'Ski')"
['Building'],"('Ball', 'Tripod')"
['Building'],"('Ball', 'Stethoscope')"
['Building'],"('Ball', 'Training bench')"
['Building'],"('Ball', 'Trombone')"
['Building'],"('Ball', 'Torch')"
['Building'],"('Ball', 'Trumpet')"
['Building'],"('Ball', 'Bowling equipment')"
['Building'],"('Ball', 'Violin')"
['Building'],"('Ball', 'Axe')"
['Building'],"('Ball', 'Horizontal bar')"
['Building'],"('Ball', 'Bomb')"
['Building'],"('Ball', 'Parachute')"
['Building'],"('Ball', 'Chisel')"
['Building'],"('Ball', 'Camera')"
['Building'],"('Ball', 'Racket')"
['Building'],"('Ball', 'Chime')"
['Building'],"('Ball', 'Handgun')"
['Building'],"('Ball', 'Grinder')"
['Building'],"('Ball', 'Corded phone')"
['Building'],"('Ball', 'Ruler')"
['Building'],"('Ball', 'Band-aid')"
['Building'],"('Ball', 'Flute')"
['Building'],"('Ball', 'Balance beam')"
['Building'],"('Ball', 'Binoculars')"
['Building'],"('Ball', 'Accordion')"
['Building'],"('Ball', 'Maracas')"
['Building'],"('Ball', 'Helmet')"
['Clothing'],"('Backpack', 'Glove')"
['Clothing'],"('Backpack', 'Belt')"
['Clothing'],"('Backpack', 'Sunglasses')"
['Clothing'],"('Backpack', 'Boot')"
['Clothing'],"('Backpack', 'Miniskirt')"
['Clothing'],"('Backpack', 'Tiara')"
['Clothing'],"('Backpack', 'Necklace')"
['Clothing'],"('Backpack', 'Sock')"
['Clothing'],"('Backpack', 'Earrings')"
['Clothing'],"('Backpack', 'Tie')"
['Clothing'],"('Backpack', 'Suitcase')"
['Clothing'],"('Backpack', 'Hat')"
['Clothing'],"('Backpack', 'Scarf')"
['Clothing'],"('Backpack', 'Goggles')"
['Clothing'],"('Backpack', 'Sandal')"
['Clothing'],"('Backpack', 'Briefcase')"
